Episode,Total_Waiting_Time,Total_Avg_Waiting_Time,Total_Avg_Speed,Total_Reward
184,1831082.0,254.31694444444443,10.671672153523206,-86787.35884532824
185,1581315.0,219.62708333333333,10.71947132742991,-53002.99295251604
186,1738875.0,241.51041666666666,10.680123317396239,-74850.86815922838
187,1708639.0,237.31097222222223,10.674166822509843,-71360.95104265148
188,1687885.0,234.4284722222222,10.69469058020682,-67738.22238976303
189,1655734.0,229.96305555555554,10.703424758107518,-63343.60380159597
190,1707161.0,237.10569444444445,10.666899072857618,-71497.92734704007
191,1749183.0,242.94208333333333,10.699743561908745,-75140.98055092336
192,1734491.0,240.90152777777777,10.678190471909089,-74362.49234063699
193,1910189.0,265.3040277777778,10.660360018329634,-97287.04260949329
194,1846176.0,256.41333333333336,10.677272873174795,-88364.48523113556
195,1718854.0,238.72972222222222,10.680734811998459,-72342.47809457968
196,1783405.0,247.6951388888889,10.668913623533138,-81116.17014767624
197,1690005.0,234.72291666666666,10.701712282736514,-67599.98685917167
198,1663226.0,231.0036111111111,10.685184592289863,-65003.315595641136
199,1720703.0,238.98652777777778,10.697017015462631,-71557.32744846048
200,1754903.0,243.73652777777778,10.663887166920853,-77618.1213068931
201,1681922.0,233.6002777777778,10.696230460612695,-66746.10846361385
202,1811754.0,251.6325,10.691586974440549,-83123.92880764583
203,1640444.0,227.83944444444444,10.706502843550812,-61113.167340732936
204,2013945.0,279.71458333333334,10.654996982481954,-110472.35318521193
205,1677539.0,232.99152777777778,10.68032399013875,-67211.24526679069
206,1918202.0,266.4169444444444,10.674838015746426,-97392.82493885039
207,1678614.0,233.14083333333335,10.687322725823424,-67005.81761510199
208,1838933.0,255.4073611111111,10.6683129663046,-88275.93717749768
209,1831479.0,254.37208333333334,10.656881444755014,-87664.56823613323
210,1807486.0,251.03972222222222,10.665747163054435,-84351.35993186622
211,1762760.0,244.82777777777778,10.686637285759344,-77397.78681589934
212,1607199.0,223.22208333333333,10.69078017051658,-57781.87280333524
213,1670744.0,232.04777777777778,10.692881957471268,-65654.98533750299
214,1715271.0,238.23208333333332,10.68684866325256,-71556.1111085027
215,1752100.0,243.34722222222223,10.69304598872302,-75771.71715237017
216,1772222.0,246.14194444444445,10.690202022029249,-78504.45448260577
217,1814407.0,252.00097222222223,10.6571396637368,-85700.55495217588
218,1683952.0,233.88222222222223,10.713423365334227,-66063.6263295982
219,1610142.0,223.63083333333333,10.707889602810841,-57191.00153461528
220,1800455.0,250.06319444444443,10.660019807568357,-83539.66938085103
221,1688776.0,234.5522222222222,10.668659863405411,-69237.04428984715
222,1636464.0,227.28666666666666,10.684028261995365,-61674.11307939378
223,1587212.0,220.44611111111112,10.695875711027252,-54975.687386146164
224,1580538.0,219.51916666666668,10.699857901305382,-54093.850807169736
225,1554347.0,215.8815277777778,10.70048561926576,-50546.726151941344
226,1761386.0,244.63694444444445,10.684218654964742,-77575.48917172442
227,1764042.0,245.00583333333333,10.675638885529912,-78237.02103564292
228,1720357.0,238.93847222222223,10.657443486465235,-73760.87472698257
229,1710891.0,237.62375,10.68389352131776,-71199.42490900031
230,1716231.0,238.36541666666668,10.686124097765997,-71696.6284822827
231,1579025.0,219.30902777777777,10.714692618366545,-53160.290747515144
232,1781165.0,247.3840277777778,10.68163860199097,-79963.57436558745
233,2053001.0,285.13902777777776,10.6676508712453,-114629.69899890784
234,1739375.0,241.57986111111111,10.673638855236362,-75343.54044063644
235,1690759.0,234.82763888888888,10.708801654120487,-67339.84904451194
236,1712655.0,237.86875,10.687897183202118,-71010.08332394446
237,1852495.0,257.2909722222222,10.652395106164656,-90723.15027947973
238,1732838.0,240.67194444444445,10.663564029235479,-74901.1461273108
239,1851976.0,257.2188888888889,10.671408128572445,-89463.99162852815
240,1775072.0,246.5377777777778,10.670391065951,-79919.3605473138
241,1669605.0,231.88958333333332,10.689758002889205,-65562.27153490897
242,1702375.0,236.44097222222223,10.68216084513367,-70160.74358659404
243,1548487.0,215.0676388888889,10.70672778543788,-49511.198864506245
244,1673332.0,232.40722222222223,10.667407628030137,-67265.44451659756
245,1739690.0,241.6236111111111,10.688671019365877,-74324.1237828405
246,1619871.0,224.98208333333332,10.697002047547105,-58933.568587935566
247,1698916.0,235.96055555555554,10.676391076564071,-70079.22586071052
248,1570397.0,218.11069444444445,10.721530926348832,-51392.894491745494
249,1787122.0,248.21138888888888,10.675600143775409,-81174.5958475932
250,1674039.0,232.50541666666666,10.693953797469607,-65814.82616102442
251,1618717.0,224.82180555555556,10.693259510057645,-59228.356469464146
252,1754144.0,243.63111111111112,10.687671682198035,-76346.73449899223
253,1797205.0,249.61180555555555,10.664596240429939,-83036.61051198619
254,1694631.0,235.36541666666668,10.696246368333743,-68457.77866130952
255,1767207.0,245.44541666666666,10.694055626866668,-77663.8124261846
256,1878817.0,260.94680555555556,10.669999253646267,-92672.4344794517
257,1643231.0,228.2265277777778,10.702245145381546,-61739.38473389991
258,1821103.0,252.9309722222222,10.658153527736133,-86489.64294764792
